Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Eventos,Casal,Participar de eventos da cidade,2023-08-01,2023-08-08,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1847.56,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-19,2023-12-26,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1686.48,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-13,2023-07-22,Campinas - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,438.13,Turista econômico
Lazer,Sozinho,Hoteis,2023-01-26,2023-02-02,Goiânia - GO,Superior Completo,Aposentado,Até 3 salários mínimos,713.37,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-14,2023-07-18,Goiânia - GO,Superior Incompleto,CLT,6 a 10 salários mínimos,694.56,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-10-13,2023-10-16,Goiânia - GO,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,1403.53,Turista fiel premium
Lazer,Grupo de amigos,Parques aquáticos,2023-01-26,2023-02-02,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,450.7,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-02-16,2023-02-20,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,220.0,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-06-13,2023-06-20,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,159.41,Turista econômico
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2023-12-27,2024-01-02,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,770.37,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2023-07-27,2023-07-31,Ribeirão Preto - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,591.32,Turista Corporativo
Eventos,Casal,Hoteis,2023-04-03,2023-04-07,São Paulo - SP,Pós-graduação,CLT,Mais de 10 salários mínimos,1394.89,Turista fiel premium
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2023-11-15,2023-11-21,Curitiba - PR,Superior Completo,Estudante,6 a 10 salários mínimos,539.17,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2023-10-11,2023-10-15,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1793.15,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-01-04,2023-01-12,Campinas - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,638.9,Turista econômico
Lazer,Casal,Parques aquáticos,2023-07-17,2023-07-24,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,1118.59,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2023-08-18,2023-08-22,Campinas - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,441.8,Turista de Evento
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-04-06,2023-04-09,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,1876.84,Casal de fim de semana
Saúde/Bem-estar,Grupo de amigos,Participar de eventos da cidade,2023-08-21,2023-08-26,Goiânia - GO,Superior Incompleto,Estudante,Mais de 10 salários mínimos,435.69,Turista de Evento
Negócios,Sozinho,Parques aquáticos,2023-12-16,2023-12-23,Campinas - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,624.68,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-12-05,2023-12-14,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,713.97,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-13,2023-07-18,Belo Horizonte - MG,Ensino Médio,CLT,6 a 10 salários mínimos,565.18,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-17,2023-12-22,Ribeirão Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,617.43,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-10-22,2023-10-27,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,582.23,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-05-31,2023-06-06,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,615.78,Familia de parques aquaticos
Lazer,Família com crianças,Participar de eventos da cidade,2023-12-06,2023-12-13,Goiânia - GO,Pós-graduação,Estudante,Até 3 salários mínimos,204.02,Turista econômico
Lazer,Sozinho,Parques aquáticos,2023-12-27,2024-01-03,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,490.19,Familia de parques aquaticos
Eventos,Sozinho,Hoteis,2023-11-27,2023-11-29,São Paulo - SP,Superior Incompleto,CLT,Até 3 salários mínimos,158.47,Turista Corporativo
Negócios,Família com crianças,Parques aquáticos,2023-06-29,2023-07-01,São Paulo - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,211.99,Turista Corporativo
Negócios,Casal,Conhecer pontos turísticos principais,2023-11-01,2023-11-04,Curitiba - PR,Superior Completo,Estudante,3 a 6 salários mínimos,120.37,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-12-13,2023-12-19,Campinas - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,690.55,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-12-22,2023-12-27,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,799.62,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-04-03,2023-04-09,São Paulo - SP,Ensino Médio,Aposentado,6 a 10 salários mínimos,767.62,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-02-18,2023-02-25,São Paulo - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,585.56,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-20,2023-12-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,753.92,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-02-17,2023-02-22,Goiânia - GO,Superior Completo,Servidor Público,3 a 6 salários mínimos,416.53,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-12-16,2023-12-22,Ribeirão Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,324.87,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2023-07-13,2023-07-20,Goiânia - GO,Superior Incompleto,Aposentado,3 a 6 salários mínimos,377.39,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2023-12-30,2024-01-04,São Paulo - SP,Superior Incompleto,CLT,Mais de 10 salários mínimos,1693.14,Turista fiel premium
Eventos,Casal,Participar de eventos da cidade,2023-08-20,2023-08-24,Curitiba - PR,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,355.26,Turista de Evento
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-10-31,2023-11-04,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,519.56,Casal de fim de semana
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2023-01-03,2023-01-09,Goiânia - GO,Ensino Médio,Aposentado,Até 3 salários mínimos,233.79,Turista econômico
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2023-01-09,2023-01-14,Ribeirão Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,554.28,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2023-07-05,2023-07-13,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,112.34,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-17,2023-07-23,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,489.86,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2023-10-12,2023-10-14,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,342.1,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-08-27,2023-09-05,São José do Rio Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,168.76,Turista econômico
Visitar familiares,Sozinho,"Restaurantes, parques, saídas à noite",2023-12-31,2024-01-03,Goiânia - GO,Ensino Médio,Servidor Público,3 a 6 salários mínimos,1446.83,Turista fiel premium
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2023-10-25,2023-10-31,Campinas - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,225.43,Turista econômico
Visitar familiares,Família com crianças,Participar de eventos da cidade,2023-07-09,2023-07-18,São Paulo - SP,Pós-graduação,Estudante,Mais de 10 salários mínimos,1102.24,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-07-29,2023-08-04,Curitiba - PR,Superior Incompleto,Aposentado,3 a 6 salários mínimos,526.93,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2023-01-09,2023-01-13,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,316.88,Turista Corporativo
Negócios,Sozinho,Hoteis,2023-09-05,2023-09-08,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,440.91,Turista Corporativo
Lazer,Família com crianças,Conhecer pontos turísticos principais,2023-07-17,2023-07-21,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,668.38,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-23,2023-01-27,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,921.93,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-31,2023-02-07,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,191.1,Familia de parques aquaticos
Negócios,Família com crianças,Hoteis,2023-12-24,2023-12-29,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,651.22,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2023-06-03,2023-06-07,Belo Horizonte - MG,Pós-graduação,Assalariado,6 a 10 salários mínimos,262.96,Turista fiel premium
Negócios,Sozinho,Hoteis,2023-03-06,2023-03-08,Campinas - SP,Ensino Médio,CLT,Até 3 salários mínimos,146.16,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-07-22,2023-07-28,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,744.31,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2023-01-25,2023-01-31,São Paulo - SP,Ensino Médio,Assalariado,Mais de 10 salários mínimos,399.68,Familia de parques aquaticos
Negócios,Casal,Hoteis,2023-01-23,2023-01-25,São Paulo - SP,Ensino Médio,CLT,6 a 10 salários mínimos,113.2,Turista Corporativo
Negócios,Grupo de amigos,Hoteis,2023-02-06,2023-02-09,Curitiba - PR,Superior Completo,Servidor Público,Mais de 10 salários mínimos,325.88,Turista Corporativo
Lazer,Família com crianças,Hoteis,2023-01-16,2023-01-20,Goiânia - GO,Pós-graduação,Aposentado,3 a 6 salários mínimos,918.1,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-07-08,2023-07-14,Goiânia - GO,Pós-graduação,Estudante,3 a 6 salários mínimos,586.45,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2023-05-06,2023-05-10,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,195.03,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Conhecer pontos turísticos principais,2023-12-19,2023-12-28,Goiânia - GO,Superior Completo,Aposentado,Até 3 salários mínimos,145.02,Turista econômico
Saúde/Bem-estar,Casal,Hoteis,2023-06-05,2023-06-09,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,342.92,Turista fiel premium
Lazer,Casal,Conhecer pontos turísticos principais,2023-01-26,2023-02-01,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,161.47,Familia de parques aquaticos
Negócios,Família com crianças,"Restaurantes, parques, saídas à noite",2023-07-03,2023-07-09,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,221.07,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2023-12-18,2023-12-25,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,665.71,Familia de parques aquaticos
Lazer,Casal,Participar de eventos da cidade,2023-11-13,2023-11-17,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,523.44,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-10-16,2023-10-21,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,794.72,Familia de parques aquaticos
Negócios,Família com crianças,Conhecer pontos turísticos principais,2023-07-05,2023-07-14,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1902.62,Turista econômico
Negócios,Sozinho,Hoteis,2023-07-10,2023-07-14,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,116.77,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-08-21,2023-08-29,Curitiba - PR,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1304.54,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2023-04-04,2023-04-07,Campinas - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,528.7,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2023-06-02,2023-06-06,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1124.48,Turista fiel premium
Visitar familiares,Família com crianças,Hoteis,2023-06-04,2023-06-09,São Paulo - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,874.24,Turista fiel premium
Visitar familiares,Sozinho,Participar de eventos da cidade,2023-12-30,2024-01-04,Campinas - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1923.74,Turista fiel premium
Lazer,Grupo de amigos,Hoteis,2023-01-10,2023-01-17,São Paulo - SP,Superior Completo,Estudante,Mais de 10 salários mínimos,499.36,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-23,2023-01-30,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,752.74,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2023-01-21,2023-01-28,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,783.1,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2023-03-16,2023-03-22,Campinas - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,337.96,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2023-07-05,2023-07-14,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,237.02,Turista econômico
Visitar familiares,Casal,Hoteis,2024-01-01,2024-01-06,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1261.74,Turista fiel premium
Lazer,Casal,Parques aquáticos,2023-01-02,2023-01-08,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,172.66,Familia de parques aquaticos
Eventos,Família com crianças,Conhecer pontos turísticos principais,2023-11-19,2023-11-26,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,198.97,Turista econômico
Negócios,Sozinho,Hoteis,2023-08-14,2023-08-18,Curitiba - PR,Ensino Médio,Aposentado,Até 3 salários mínimos,188.25,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2023-07-21,2023-07-28,Ribeirão Preto - SP,Ensino Médio,CLT,6 a 10 salários mínimos,698.14,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2023-11-04,2023-11-08,São Paulo - SP,Ensino Médio,CLT,6 a 10 salários mínimos,695.45,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-09-17,2023-09-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,673.91,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2023-01-05,2023-01-13,Ribeirão Preto - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,160.78,Turista econômico
Lazer,Sozinho,Hoteis,2023-01-27,2023-01-29,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,346.83,Turista Corporativo
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2023-12-23,2023-12-29,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,453.29,Familia de parques aquaticos
