Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Visitar familiares,Casal,Hoteis,2025-12-29,2025-12-31,Ribeirão Preto - SP,Pós-graduação,CLT,Até 3 salários mínimos,928.4,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-02-18,2025-02-24,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,624.35,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-01-28,2025-01-29,Campinas - SP,Ensino Médio,Servidor Público,3 a 6 salários mínimos,239.89,Turista Corporativo
Lazer,Sozinho,Parques aquáticos,2025-01-12,2025-01-19,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,470.05,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2025-02-16,2025-02-23,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,485.52,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-04,2025-07-11,Campinas - SP,Pós-graduação,Empresário/Profissional Liberal,Até 3 salários mínimos,148.7,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-12,2025-12-17,Ribeirão Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,745.13,Familia de parques aquaticos
Visitar familiares,Família com crianças,Participar de eventos da cidade,2026-01-01,2026-01-06,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,142.76,Turista fiel premium
Saúde/Bem-estar,Sozinho,Hoteis,2025-07-28,2025-07-29,São Paulo - SP,Ensino Médio,Estudante,6 a 10 salários mínimos,192.17,Turista Corporativo
Lazer,Casal,Conhecer pontos turísticos principais,2025-01-31,2025-02-03,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,794.47,Casal de fim de semana
Eventos,Sozinho,Participar de eventos da cidade,2025-11-23,2025-11-28,Ribeirão Preto - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,254.23,Turista de Evento
Lazer,Grupo de amigos,Parques aquáticos,2025-01-31,2025-02-06,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,461.76,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2025-09-30,2025-10-01,São José do Rio Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,224.93,Turista Corporativo
Negócios,Sozinho,Participar de eventos da cidade,2025-12-31,2026-01-02,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,891.23,Turista fiel premium
Visitar familiares,Sozinho,Parques aquáticos,2025-07-10,2025-07-16,Belo Horizonte - MG,Ensino Médio,Estudante,3 a 6 salários mínimos,401.6,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-10-10,2025-10-14,São Paulo - SP,Superior Completo,CLT,3 a 6 salários mínimos,663.88,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-27,2025-02-02,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,929.89,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-29,2025-02-03,Ribeirão Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,575.91,Familia de parques aquaticos
Eventos,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-05,2025-01-14,São José do Rio Preto - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,155.27,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-19,2025-12-25,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,399.31,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-30,2026-01-05,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,1559.96,Familia de parques aquaticos
Lazer,Grupo de amigos,"Restaurantes, parques, saídas à noite",2025-12-29,2026-01-02,Goiânia - GO,Superior Incompleto,Estudante,Até 3 salários mínimos,231.24,Casal de fim de semana
Saúde/Bem-estar,Casal,"Restaurantes, parques, saídas à noite",2025-09-12,2025-09-15,Curitiba - PR,Pós-graduação,Aposentado,Até 3 salários mínimos,170.74,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-02-07,2025-02-12,Goiânia - GO,Superior Incompleto,Assalariado,6 a 10 salários mínimos,548.96,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-23,2025-12-29,Goiânia - GO,Superior Completo,CLT,6 a 10 salários mínimos,725.93,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-10-10,2025-10-17,São José do Rio Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1030.95,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-12-07,2025-12-13,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,771.91,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-25,2025-08-01,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,213.08,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-14,2025-07-22,São José do Rio Preto - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,196.28,Turista econômico
Visitar familiares,Grupo de amigos,Conhecer pontos turísticos principais,2025-12-31,2026-01-08,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,167.39,Turista econômico
Visitar familiares,Família com crianças,"Restaurantes, parques, saídas à noite",2025-10-17,2025-10-21,São Paulo - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,542.05,Casal de fim de semana
Visitar familiares,Família com crianças,Parques aquáticos,2025-12-04,2025-12-11,Ribeirão Preto - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,125.16,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-29,2026-01-04,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,545.42,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-05,2025-07-11,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,522.66,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-11,2025-12-15,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,457.28,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2026-01-01,2026-01-06,Curitiba - PR,Pós-graduação,Estudante,Mais de 10 salários mínimos,106.05,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2025-07-13,2025-07-19,Goiânia - GO,Superior Incompleto,Estudante,6 a 10 salários mínimos,507.81,Familia de parques aquaticos
Lazer,Família com crianças,Hoteis,2025-07-13,2025-07-18,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,457.64,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-22,2025-07-29,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,139.57,Turista econômico
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-11,2025-01-16,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,656.04,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-12-23,2025-12-28,São Paulo - SP,Pós-graduação,Assalariado,Mais de 10 salários mínimos,1363.8,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2025-07-03,2025-07-07,Campinas - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,762.53,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2025-12-05,2025-12-11,Curitiba - PR,Superior Incompleto,CLT,6 a 10 salários mínimos,728.51,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-07,2025-12-13,Belo Horizonte - MG,Ensino Médio,Estudante,Até 3 salários mínimos,234.45,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2025-08-20,2025-08-25,São José do Rio Preto - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,368.3,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-01-14,2025-01-21,São José do Rio Preto - SP,Superior Completo,Assalariado,Até 3 salários mínimos,505.23,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-08-12,2025-08-15,Curitiba - PR,Pós-graduação,CLT,Até 3 salários mínimos,201.41,Turista Corporativo
Lazer,Família com crianças,Hoteis,2025-07-02,2025-07-08,Goiânia - GO,Ensino Médio,Assalariado,6 a 10 salários mínimos,650.12,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-03-04,2025-03-07,São José do Rio Preto - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,568.55,Turista Corporativo
Visitar familiares,Casal,Hoteis,2025-12-26,2025-12-29,Campinas - SP,Superior Completo,CLT,3 a 6 salários mínimos,887.44,Turista fiel premium
Saúde/Bem-estar,Grupo de amigos,Conhecer pontos turísticos principais,2025-12-23,2025-12-31,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,214.61,Turista econômico
Lazer,Família com crianças,Participar de eventos da cidade,2025-12-13,2025-12-17,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,566.07,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-01-31,2025-02-06,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,669.0,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2025-08-18,2025-08-24,Ribeirão Preto - SP,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,329.7,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-20,2025-07-26,Campinas - SP,Pós-graduação,Estudante,6 a 10 salários mínimos,181.66,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2025-04-22,2025-04-26,São Paulo - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,352.38,Familia de parques aquaticos
Saúde/Bem-estar,Grupo de amigos,Participar de eventos da cidade,2025-04-19,2025-04-21,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,477.56,Casal de fim de semana
Eventos,Família com crianças,Hoteis,2025-12-31,2026-01-03,Goiânia - GO,Pós-graduação,Aposentado,Até 3 salários mínimos,1540.92,Turista fiel premium
Negócios,Sozinho,Hoteis,2025-07-21,2025-07-25,Campinas - SP,Ensino Médio,CLT,6 a 10 salários mínimos,144.83,Turista Corporativo
Lazer,Grupo de amigos,Parques aquáticos,2025-01-14,2025-01-21,Ribeirão Preto - SP,Superior Completo,CLT,6 a 10 salários mínimos,490.1,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-12-12,2025-12-17,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,471.82,Familia de parques aquaticos
Eventos,Família com crianças,Parques aquáticos,2025-12-13,2025-12-17,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,529.66,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-07-23,2025-07-30,Belo Horizonte - MG,Superior Completo,Assalariado,6 a 10 salários mínimos,787.32,Familia de parques aquaticos
Lazer,Casal,Participar de eventos da cidade,2025-09-08,2025-09-09,Goiânia - GO,Ensino Médio,Assalariado,6 a 10 salários mínimos,751.17,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-05-18,2025-05-20,Campinas - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,218.33,Turista Corporativo
Negócios,Casal,Hoteis,2025-06-03,2025-06-05,Campinas - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,877.34,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-02,2025-12-08,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,225.12,Turista econômico
Negócios,Sozinho,Parques aquáticos,2025-02-21,2025-02-25,São Paulo - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1253.35,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-27,2026-01-02,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,203.78,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2025-12-11,2025-12-18,Belo Horizonte - MG,Ensino Médio,Servidor Público,3 a 6 salários mínimos,173.33,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-07-02,2025-07-10,São Paulo - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,210.96,Turista econômico
Visitar familiares,Grupo de amigos,Hoteis,2025-10-12,2025-10-16,São Paulo - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,858.45,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-10-13,2025-10-21,Campinas - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,229.08,Turista econômico
Saúde/Bem-estar,Família com crianças,Parques aquáticos,2025-01-04,2025-01-08,São José do Rio Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,782.51,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-25,2025-12-30,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,572.74,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-07,2025-09-10,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1186.75,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-10-10,2025-10-16,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,753.9,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-11-18,2025-11-21,Goiânia - GO,Ensino Médio,Assalariado,Até 3 salários mínimos,213.77,Turista Corporativo
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-12-29,2026-01-02,São Paulo - SP,Superior Completo,Assalariado,3 a 6 salários mínimos,672.11,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-04-06,2025-04-10,Belo Horizonte - MG,Superior Incompleto,Aposentado,6 a 10 salários mínimos,584.46,Casal de fim de semana
Negócios,Casal,Hoteis,2025-01-24,2025-01-28,São Paulo - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,114.35,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-08-19,2025-08-26,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,244.8,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-07-07,2025-07-13,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,626.56,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-18,2025-12-24,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,354.63,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2025-08-21,2025-08-27,São Paulo - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,399.09,Turista de Evento
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-07,2025-09-09,Curitiba - PR,Superior Incompleto,Servidor Público,3 a 6 salários mínimos,451.91,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-06,2025-04-07,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,791.59,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-28,2025-08-06,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,107.76,Turista econômico
Negócios,Sozinho,Hoteis,2025-10-06,2025-10-08,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,359.29,Turista Corporativo
Visitar familiares,Grupo de amigos,Hoteis,2025-03-01,2025-03-05,São José do Rio Preto - SP,Superior Completo,Estudante,Até 3 salários mínimos,1290.91,Turista fiel premium
Visitar familiares,Família com crianças,Parques aquáticos,2025-01-02,2025-01-11,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,107.18,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-25,2025-08-03,Goiânia - GO,Superior Completo,Estudante,Até 3 salários mínimos,239.68,Turista econômico
Eventos,Sozinho,Participar de eventos da cidade,2025-08-20,2025-08-25,Campinas - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,160.23,Turista de Evento
