Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Visitar familiares,Casal,Hoteis,2021-06-04,2021-06-08,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1394.66,Turista fiel premium
Visitar familiares,Casal,Conhecer pontos turísticos principais,2021-12-03,2021-12-11,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,112.65,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-18,2021-07-25,Campinas - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,373.03,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-02-18,2021-02-23,São Paulo - SP,Pós-graduação,Assalariado,Até 3 salários mínimos,733.02,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-07-28,2021-08-03,Ribeirão Preto - SP,Pós-graduação,Estudante,Mais de 10 salários mínimos,1629.66,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-16,2021-01-20,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,265.08,Familia de parques aquaticos
Eventos,Grupo de amigos,Participar de eventos da cidade,2021-08-19,2021-08-24,São José do Rio Preto - SP,Pós-graduação,CLT,3 a 6 salários mínimos,256.3,Turista de Evento
Visitar familiares,Sozinho,Hoteis,2021-11-11,2021-11-12,São Paulo - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,272.77,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-12-26,2021-12-31,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,706.53,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-15,2021-01-22,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,510.64,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2021-12-10,2021-12-14,São José do Rio Preto - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,230.05,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-12-24,2021-12-31,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1285.14,Familia de parques aquaticos
Eventos,Família com crianças,Conhecer pontos turísticos principais,2021-10-16,2021-10-25,São Paulo - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,139.99,Turista econômico
Negócios,Sozinho,Hoteis,2021-07-21,2021-07-25,Ribeirão Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,200.04,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-08,2021-01-15,Campinas - SP,Pós-graduação,Estudante,3 a 6 salários mínimos,231.61,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-30,2021-08-06,São Paulo - SP,Superior Incompleto,Estudante,Mais de 10 salários mínimos,1693.94,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-04-03,2021-04-10,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,501.49,Familia de parques aquaticos
Visitar familiares,Família com crianças,Parques aquáticos,2021-12-22,2021-12-28,Campinas - SP,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,234.54,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-25,2021-07-29,Curitiba - PR,Pós-graduação,Estudante,Mais de 10 salários mínimos,1128.64,Familia de parques aquaticos
Negócios,Casal,"Restaurantes, parques, saídas à noite",2021-04-19,2021-04-22,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,518.76,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-01-27,2021-02-02,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,591.91,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-19,2021-01-27,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,199.74,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-14,2021-07-19,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,527.24,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-07-09,2021-07-13,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,478.46,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-05-21,2021-05-27,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Até 3 salários mínimos,223.83,Turista econômico
Eventos,Família com crianças,Participar de eventos da cidade,2021-08-18,2021-08-22,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,445.06,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-05,2021-12-14,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,435.17,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2021-04-13,2021-04-21,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,211.41,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-07-16,2021-07-20,Campinas - SP,Superior Completo,Assalariado,Até 3 salários mínimos,640.24,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-08-20,2021-08-26,São Paulo - SP,Pós-graduação,Estudante,Mais de 10 salários mínimos,1164.15,Turista econômico
Visitar familiares,Casal,Hoteis,2021-10-12,2021-10-16,Ribeirão Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,619.6,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-07-08,2021-07-12,Ribeirão Preto - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,195.57,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-29,2021-02-02,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,297.49,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-06,2021-01-12,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,679.6,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-07-23,2021-07-29,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,770.22,Familia de parques aquaticos
Eventos,Grupo de amigos,"Restaurantes, parques, saídas à noite",2021-08-20,2021-08-27,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,437.82,Turista de Evento
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-13,2021-01-20,Belo Horizonte - MG,Ensino Médio,Aposentado,Até 3 salários mínimos,154.24,Turista econômico
Lazer,Casal,Participar de eventos da cidade,2021-02-26,2021-02-28,Campinas - SP,Pós-graduação,CLT,Até 3 salários mínimos,222.76,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2021-02-18,2021-02-25,Goiânia - GO,Pós-graduação,Aposentado,6 a 10 salários mínimos,470.65,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-12-31,2022-01-05,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,499.99,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2021-07-20,2021-07-26,São Paulo - SP,Superior Completo,Estudante,Até 3 salários mínimos,140.94,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2021-01-22,2021-01-28,Goiânia - GO,Superior Incompleto,Aposentado,3 a 6 salários mínimos,439.14,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-04,2021-01-13,Campinas - SP,Ensino Médio,Assalariado,Mais de 10 salários mínimos,195.93,Turista econômico
Visitar familiares,Casal,Hoteis,2021-12-29,2022-01-02,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,307.54,Turista fiel premium
Visitar familiares,Casal,Hoteis,2021-06-04,2021-06-08,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1291.99,Turista fiel premium
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-01-25,2021-01-31,Ribeirão Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,769.45,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-24,2021-07-31,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,771.2,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-19,2021-01-25,Belo Horizonte - MG,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,457.3,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-01-05,2021-01-14,Campinas - SP,Ensino Médio,CLT,Até 3 salários mínimos,110.0,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-01-14,2021-01-18,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,596.39,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2021-01-20,2021-01-25,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,747.11,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-08,2021-07-15,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,510.94,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-12-20,2021-12-24,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,568.31,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-15,2021-01-19,Goiânia - GO,Superior Incompleto,Assalariado,6 a 10 salários mínimos,717.01,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2021-12-24,2021-12-29,Campinas - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1135.44,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-20,2021-12-27,Curitiba - PR,Superior Incompleto,CLT,Até 3 salários mínimos,255.29,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-16,2021-07-22,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,247.93,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-01,2021-12-08,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,162.7,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-10-10,2021-10-14,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,653.62,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-20,2021-01-26,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,167.42,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-11-21,2021-11-30,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,217.28,Turista econômico
Negócios,Sozinho,Hoteis,2021-06-30,2021-07-02,Campinas - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,204.89,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2021-07-29,2021-08-05,Belo Horizonte - MG,Superior Incompleto,Assalariado,3 a 6 salários mínimos,255.3,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-10-11,2021-10-16,Curitiba - PR,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,272.78,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-22,2021-01-29,São Paulo - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,321.15,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-02-12,2021-02-16,São Paulo - SP,Ensino Médio,Assalariado,6 a 10 salários mínimos,503.28,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-07-23,2021-07-28,Campinas - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,696.06,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2021-10-04,2021-10-07,Campinas - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,198.87,Turista Corporativo
Saúde/Bem-estar,Sozinho,Conhecer pontos turísticos principais,2021-04-05,2021-04-06,São Paulo - SP,Superior Completo,Aposentado,3 a 6 salários mínimos,731.34,Casal de fim de semana
Lazer,Família com crianças,Hoteis,2021-01-06,2021-01-12,Campinas - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,570.9,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2021-05-14,2021-05-18,Belo Horizonte - MG,Ensino Médio,Servidor Público,Até 3 salários mínimos,188.3,Turista Corporativo
Negócios,Casal,Hoteis,2021-08-02,2021-08-04,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1302.57,Turista Corporativo
Negócios,Sozinho,Hoteis,2021-12-31,2022-01-04,Ribeirão Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,241.7,Turista Corporativo
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2021-07-10,2021-07-19,Goiânia - GO,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,679.86,Turista econômico
Lazer,Sozinho,Conhecer pontos turísticos principais,2021-07-01,2021-07-07,Belo Horizonte - MG,Superior Completo,Servidor Público,6 a 10 salários mínimos,790.36,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-20,2021-01-25,Curitiba - PR,Pós-graduação,CLT,3 a 6 salários mínimos,340.56,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-12-23,2021-12-31,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,207.67,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2021-09-24,2021-10-01,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,489.49,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2021-12-05,2021-12-14,Curitiba - PR,Superior Incompleto,CLT,6 a 10 salários mínimos,404.65,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2021-01-23,2021-01-30,São Paulo - SP,Superior Incompleto,Servidor Público,Até 3 salários mínimos,709.02,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2021-11-03,2021-11-06,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,247.81,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-07,2021-07-15,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,197.96,Turista econômico
Lazer,Família com crianças,Hoteis,2021-12-21,2021-12-25,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,467.08,Familia de parques aquaticos
Negócios,Sozinho,Parques aquáticos,2021-06-28,2021-07-02,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,176.35,Turista Corporativo
Visitar familiares,Família com crianças,Hoteis,2021-10-10,2021-10-13,Curitiba - PR,Ensino Médio,Aposentado,Até 3 salários mínimos,195.87,Turista fiel premium
Lazer,Sozinho,Parques aquáticos,2021-12-23,2021-12-28,Ribeirão Preto - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,726.61,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2021-10-13,2021-10-18,São José do Rio Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1420.83,Turista fiel premium
Lazer,Família com crianças,Parques aquáticos,2021-01-03,2021-01-10,Curitiba - PR,Superior Completo,CLT,6 a 10 salários mínimos,701.8,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2021-01-23,2021-01-28,São José do Rio Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,536.42,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-07-25,2021-08-03,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,106.5,Turista econômico
Lazer,Sozinho,"Restaurantes, parques, saídas à noite",2021-04-14,2021-04-18,Campinas - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,630.4,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2021-10-15,2021-10-21,Campinas - SP,Pós-graduação,CLT,Até 3 salários mínimos,118.87,Turista econômico
Lazer,Família com crianças,Conhecer pontos turísticos principais,2021-09-03,2021-09-05,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,744.83,Casal de fim de semana
