Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Visitar familiares,Família com crianças,Hoteis,2026-01-01,2026-01-03,São Paulo - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,857.93,Turista fiel premium
Lazer,Família com crianças,Restaurantes,2025-01-24,2025-01-28,Ribeirão Preto - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,752.86,Familia de parques aquaticos
Visitar familiares,Família com crianças,Restaurantes,2025-06-05,2025-06-07,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,436.6,Turista fiel premium
Eventos,Casal,Pontos Turisticos,2025-08-19,2025-08-25,Ribeirão Preto - SP,Superior Completo,Estudante,Mais de 10 salários mínimos,621.32,Turista de Evento
Visitar familiares,Grupo de amigos,Parques Aquáticos,2025-07-16,2025-07-24,São Paulo - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,225.82,Turista econômico
Visitar familiares,Casal,Hoteis,2025-06-02,2025-06-04,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,3 a 6 salários mínimos,996.11,Turista fiel premium
Visitar familiares,Família com crianças,Restaurantes,2025-10-11,2025-10-14,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1575.9,Turista fiel premium
Negócios,Família com crianças,Hoteis,2025-09-01,2025-09-02,São Paulo - SP,Ensino Médio,CLT,6 a 10 salários mínimos,399.85,Turista Corporativo
Lazer,Família com crianças,Pontos Culturais,2025-12-23,2025-12-30,Belo Horizonte - MG,Ensino Médio,Assalariado,6 a 10 salários mínimos,778.73,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Parques de Entretenimento,2025-11-03,2025-11-07,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,639.29,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2025-01-11,2025-01-18,Goiânia - GO,Superior Incompleto,Estudante,3 a 6 salários mínimos,344.18,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques de Entretenimento,2025-01-28,2025-02-01,São Paulo - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,566.85,Familia de parques aquaticos
Saúde/Bem-estar,Família com crianças,Parques de Entretenimento,2025-01-31,2025-02-06,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,783.56,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Pontos Culturais,2025-01-25,2025-01-31,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,134.07,Turista econômico
Lazer,Família com crianças,Restaurantes,2025-07-16,2025-07-20,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,219.78,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-10-11,2025-10-15,Campinas - SP,Pós-graduação,Aposentado,Mais de 10 salários mínimos,991.21,Turista fiel premium
Visitar familiares,Família com crianças,Parques Aquáticos,2025-07-04,2025-07-10,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,134.41,Turista econômico
Lazer,Casal,Pontos Culturais,2025-04-18,2025-04-22,Ribeirão Preto - SP,Superior Completo,Assalariado,Até 3 salários mínimos,129.63,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2025-12-23,2025-12-26,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1384.24,Turista fiel premium
Lazer,Família com crianças,Hoteis,2025-07-04,2025-07-11,Curitiba - PR,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1485.64,Familia de parques aquaticos
Lazer,Família com crianças,Parques Aquáticos,2025-01-12,2025-01-19,São Paulo - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,638.78,Familia de parques aquaticos
Lazer,Casal,Hoteis,2025-11-07,2025-11-11,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,576.93,Casal de fim de semana
Lazer,Casal,Hoteis,2025-07-30,2025-08-04,São Paulo - SP,Superior Incompleto,Estudante,6 a 10 salários mínimos,478.11,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-12-22,2025-12-26,Goiânia - GO,Pós-graduação,Estudante,3 a 6 salários mínimos,252.34,Familia de parques aquaticos
Lazer,Casal,Hoteis,2025-01-14,2025-01-21,Campinas - SP,Superior Incompleto,CLT,3 a 6 salários mínimos,309.57,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-24,2025-12-28,São Paulo - SP,Ensino Médio,Aposentado,3 a 6 salários mínimos,614.4,Turista fiel premium
Lazer,Família com crianças,Hoteis,2025-04-27,2025-05-03,São José do Rio Preto - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,770.93,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Turisticos,2025-01-16,2025-01-22,São Paulo - SP,Superior Completo,Assalariado,Até 3 salários mínimos,132.58,Turista econômico
Lazer,Família com crianças,Parques de Entretenimento,2025-01-24,2025-01-29,Goiânia - GO,Superior Incompleto,CLT,6 a 10 salários mínimos,586.68,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-01-03,2025-01-10,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Até 3 salários mínimos,451.78,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Turisticos,2025-01-28,2025-02-02,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,556.47,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-12-29,2026-01-03,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1753.95,Turista fiel premium
Lazer,Sozinho,Pontos Culturais,2025-04-29,2025-04-30,Campinas - SP,Superior Completo,Estudante,6 a 10 salários mínimos,712.93,Casal de fim de semana
Visitar familiares,Família com crianças,Pontos Culturais,2025-04-30,2025-05-09,Curitiba - PR,Superior Completo,Servidor Público,3 a 6 salários mínimos,232.33,Turista econômico
Eventos,Casal,Parques Aquáticos,2025-12-03,2025-12-08,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,729.6,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-01-02,2025-01-11,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,192.85,Turista econômico
Lazer,Sozinho,Hoteis,2025-01-13,2025-01-18,São Paulo - SP,Superior Incompleto,Aposentado,6 a 10 salários mínimos,527.8,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-10-11,2025-10-16,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,178.17,Turista fiel premium
Lazer,Sozinho,Hoteis,2025-07-09,2025-07-16,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,600.61,Familia de parques aquaticos
Lazer,Família com crianças,Restaurantes,2025-11-16,2025-11-19,Curitiba - PR,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1461.5,Casal de fim de semana
Visitar familiares,Casal,Hoteis,2025-12-24,2025-12-27,Ribeirão Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,957.23,Turista fiel premium
Visitar familiares,Família com crianças,Restaurantes,2025-03-27,2025-04-04,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,3 a 6 salários mínimos,172.29,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2025-11-02,2025-11-03,Ribeirão Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,770.02,Casal de fim de semana
Negócios,Família com crianças,Pontos Turisticos,2025-01-04,2025-01-08,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,708.89,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-07-21,2025-07-27,Goiânia - GO,Superior Completo,Estudante,6 a 10 salários mínimos,501.66,Familia de parques aquaticos
Eventos,Sozinho,Centros de Evento,2025-12-23,2025-12-29,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,112.56,Turista econômico
Lazer,Família com crianças,Restaurantes,2025-12-25,2025-12-31,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,107.82,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-07-18,2025-07-24,Curitiba - PR,Pós-graduação,Aposentado,Até 3 salários mínimos,115.93,Turista econômico
Visitar familiares,Família com crianças,Pontos Turisticos,2025-07-18,2025-07-26,São Paulo - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,1315.19,Turista econômico
Lazer,Casal,Pontos Turisticos,2025-04-20,2025-04-22,São José do Rio Preto - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,513.74,Casal de fim de semana
Negócios,Casal,Hoteis,2025-12-31,2026-01-05,Belo Horizonte - MG,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1625.03,Turista fiel premium
Visitar familiares,Família com crianças,Hoteis,2025-07-31,2025-08-08,São Paulo - SP,Ensino Médio,CLT,Até 3 salários mínimos,151.57,Turista econômico
Lazer,Família com crianças,Pontos Turisticos,2025-12-29,2026-01-04,Belo Horizonte - MG,Superior Completo,Assalariado,6 a 10 salários mínimos,212.07,Turista econômico
Lazer,Sozinho,Parques de Entretenimento,2025-11-01,2025-11-04,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,563.99,Casal de fim de semana
Lazer,Sozinho,Parques de Entretenimento,2025-09-14,2025-09-15,São Paulo - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,496.1,Casal de fim de semana
Lazer,Família com crianças,Pontos Turisticos,2025-06-04,2025-06-09,Ribeirão Preto - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,545.96,Familia de parques aquaticos
Visitar familiares,Sozinho,Hoteis,2025-04-02,2025-04-06,Campinas - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1609.38,Turista fiel premium
Lazer,Casal,Restaurantes,2025-12-31,2026-01-04,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,793.14,Casal de fim de semana
Lazer,Família com crianças,Restaurantes,2025-12-18,2025-12-25,Goiânia - GO,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,411.33,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Turisticos,2025-07-09,2025-07-18,Campinas - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,658.07,Turista econômico
Lazer,Casal,Hoteis,2025-12-31,2026-01-01,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,763.9,Casal de fim de semana
Negócios,Família com crianças,Hoteis,2025-07-21,2025-07-22,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,148.15,Turista Corporativo
Visitar familiares,Família com crianças,Centros de Evento,2025-12-01,2025-12-09,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,763.98,Turista econômico
Lazer,Família com crianças,Parques Aquáticos,2025-11-16,2025-11-21,Goiânia - GO,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,502.29,Familia de parques aquaticos
Visitar familiares,Grupo de amigos,Hoteis,2025-04-26,2025-04-28,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1132.6,Turista fiel premium
Eventos,Família com crianças,Pontos Culturais,2025-12-07,2025-12-16,Belo Horizonte - MG,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,618.6,Turista econômico
Visitar familiares,Família com crianças,Pontos Turisticos,2025-08-21,2025-08-27,São José do Rio Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,197.97,Turista econômico
Saúde/Bem-estar,Família com crianças,Pontos Culturais,2025-12-14,2025-12-19,Goiânia - GO,Pós-graduação,Servidor Público,6 a 10 salários mínimos,576.57,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-07-07,2025-07-16,São Paulo - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,279.82,Turista econômico
Lazer,Sozinho,Centros de Evento,2025-12-18,2025-12-22,São José do Rio Preto - SP,Superior Completo,Estudante,6 a 10 salários mínimos,794.72,Familia de parques aquaticos
Eventos,Família com crianças,Centros de Evento,2025-07-13,2025-07-20,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,636.3,Familia de parques aquaticos
Negócios,Casal,Hoteis,2025-04-17,2025-04-18,São Paulo - SP,Ensino Médio,CLT,3 a 6 salários mínimos,223.23,Turista Corporativo
Lazer,Família com crianças,Parques Aquáticos,2025-07-16,2025-07-22,São Paulo - SP,Pós-graduação,Assalariado,6 a 10 salários mínimos,779.2,Familia de parques aquaticos
Lazer,Família com crianças,Pontos Culturais,2025-01-26,2025-02-04,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,573.38,Turista econômico
Visitar familiares,Família com crianças,Hoteis,2025-10-11,2025-10-14,Campinas - SP,Superior Incompleto,Servidor Público,Mais de 10 salários mínimos,1742.59,Turista fiel premium
Lazer,Casal,Parques de Entretenimento,2025-04-21,2025-04-25,Goiânia - GO,Superior Completo,Assalariado,6 a 10 salários mínimos,699.0,Casal de fim de semana
Lazer,Casal,Hoteis,2025-09-06,2025-09-07,Campinas - SP,Superior Incompleto,CLT,6 a 10 salários mínimos,656.77,Casal de fim de semana
Lazer,Família com crianças,Centros de Evento,2025-04-18,2025-04-23,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,283.48,Familia de parques aquaticos
Visitar familiares,Família com crianças,Pontos Culturais,2025-01-31,2025-02-07,Belo Horizonte - MG,Ensino Médio,Servidor Público,Até 3 salários mínimos,183.34,Turista econômico
Lazer,Casal,Parques Aquáticos,2025-06-30,2025-07-04,São Paulo - SP,Pós-graduação,Estudante,Até 3 salários mínimos,200.83,Casal de fim de semana
Visitar familiares,Grupo de amigos,Pontos Turisticos,2025-01-19,2025-01-26,Campinas - SP,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,350.69,Turista econômico
Visitar familiares,Família com crianças,Pontos Turisticos,2025-01-01,2025-01-09,São José do Rio Preto - SP,Superior Completo,Assalariado,Até 3 salários mínimos,154.02,Turista econômico
Negócios,Família com crianças,Centros de Evento,2025-01-12,2025-01-19,Curitiba - PR,Ensino Médio,Estudante,Até 3 salários mínimos,130.36,Turista econômico
Visitar familiares,Sozinho,Hoteis,2025-07-10,2025-07-19,Belo Horizonte - MG,Ensino Médio,Assalariado,Até 3 salários mínimos,123.1,Turista econômico
Lazer,Família com crianças,Pontos Turisticos,2025-07-24,2025-07-29,Ribeirão Preto - SP,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,538.35,Familia de parques aquaticos
Eventos,Família com crianças,Hoteis,2025-12-25,2025-12-28,São Paulo - SP,Superior Incompleto,Aposentado,3 a 6 salários mínimos,299.35,Turista fiel premium
Lazer,Família com crianças,Pontos Culturais,2025-07-17,2025-07-24,Campinas - SP,Superior Completo,CLT,6 a 10 salários mínimos,578.14,Familia de parques aquaticos
Visitar familiares,Família com crianças,Centros de Evento,2025-01-25,2025-01-31,Goiânia - GO,Superior Incompleto,Aposentado,Mais de 10 salários mínimos,1582.83,Turista econômico
Lazer,Casal,Pontos Turisticos,2025-12-29,2026-01-02,São José do Rio Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,3 a 6 salários mínimos,266.4,Familia de parques aquaticos
Lazer,Família com crianças,Centros de Evento,2025-01-03,2025-01-09,São José do Rio Preto - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,1524.45,Familia de parques aquaticos
Eventos,Família com crianças,Pontos Turisticos,2025-09-05,2025-09-08,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,793.27,Casal de fim de semana
Lazer,Casal,Pontos Culturais,2025-07-15,2025-07-22,Ribeirão Preto - SP,Ensino Médio,Empresário/Profissional Liberal,3 a 6 salários mínimos,585.49,Familia de parques aquaticos
Lazer,Casal,Restaurantes,2025-11-13,2025-11-16,Belo Horizonte - MG,Pós-graduação,Servidor Público,6 a 10 salários mínimos,585.43,Casal de fim de semana
Visitar familiares,Família com crianças,Hoteis,2026-01-01,2026-01-04,Ribeirão Preto - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,756.76,Turista fiel premium
Negócios,Grupo de amigos,Hoteis,2025-07-31,2025-08-01,São José do Rio Preto - SP,Superior Incompleto,Estudante,3 a 6 salários mínimos,367.25,Turista Corporativo
Visitar familiares,Família com crianças,Restaurantes,2025-09-26,2025-10-04,Curitiba - PR,Ensino Médio,Servidor Público,Mais de 10 salários mínimos,171.14,Turista econômico
Negócios,Família com crianças,Pontos Turisticos,2025-04-10,2025-04-19,São Paulo - SP,Ensino Médio,Aposentado,Até 3 salários mínimos,232.56,Turista econômico
Visitar familiares,Sozinho,Pontos Turisticos,2025-01-28,2025-02-05,Ribeirão Preto - SP,Ensino Médio,Estudante,Até 3 salários mínimos,177.74,Turista econômico
Saúde/Bem-estar,Família com crianças,Hoteis,2025-12-30,2026-01-03,Goiânia - GO,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1888.55,Turista fiel premium
Lazer,Casal,Restaurantes,2025-11-02,2025-11-06,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,529.45,Casal de fim de semana
Visitar familiares,Família com crianças,Centros de Evento,2025-07-01,2025-07-09,Campinas - SP,Ensino Médio,CLT,3 a 6 salários mínimos,132.39,Turista econômico
Lazer,Família com crianças,Hoteis,2025-12-02,2025-12-08,Curitiba - PR,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,460.21,Familia de parques aquaticos
