Motivo da viagem,Acompanhantes por faixa etária,Atrativos visitados,Data de chegada,Data de partida,Cidade e estado de origem,Grau de escolaridade,Ocupação profissional,Renda familiar,Gasto médio diário em Olímpia,Perfil_Latente_Gerador
Lazer,Família com crianças,Parques aquáticos,2025-12-08,2025-12-13,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,579.45,Familia de parques aquaticos
Negócios,Grupo de amigos,Hoteis,2025-09-24,2025-09-26,São José do Rio Preto - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,239.53,Turista Corporativo
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-10,2025-01-11,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,721.09,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-02-21,2025-02-25,São Paulo - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,238.12,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-07-28,2025-08-01,São José do Rio Preto - SP,Pós-graduação,Assalariado,3 a 6 salários mínimos,507.08,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-10-31,2025-11-01,Ribeirão Preto - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,667.95,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-01-28,2025-02-03,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,521.45,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-12-24,2025-12-28,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,760.18,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-01-01,2025-01-05,São José do Rio Preto - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,612.44,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-12,2025-07-18,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,499.94,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-07-25,2025-07-31,Goiânia - GO,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,1982.78,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-27,2025-08-03,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,577.18,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-05,2025-04-08,Curitiba - PR,Ensino Médio,Aposentado,3 a 6 salários mínimos,631.7,Casal de fim de semana
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-04,2025-12-10,Belo Horizonte - MG,Superior Completo,Aposentado,Até 3 salários mínimos,160.97,Turista econômico
Lazer,Casal,Conhecer pontos turísticos principais,2025-10-10,2025-10-11,Belo Horizonte - MG,Superior Completo,Servidor Público,Mais de 10 salários mínimos,617.52,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-07-31,2025-08-06,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,615.65,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-27,2025-08-05,São Paulo - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,118.57,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-12-06,2025-12-12,Belo Horizonte - MG,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,684.97,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-28,2026-01-05,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Até 3 salários mínimos,202.91,Turista econômico
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-12-24,2026-01-01,Ribeirão Preto - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,399.83,Turista econômico
Negócios,Família com crianças,Parques aquáticos,2025-01-23,2025-01-28,São Paulo - SP,Pós-graduação,CLT,3 a 6 salários mínimos,434.82,Familia de parques aquaticos
Eventos,Casal,Participar de eventos da cidade,2025-08-20,2025-08-27,Belo Horizonte - MG,Superior Completo,Estudante,3 a 6 salários mínimos,186.29,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-12-31,2026-01-06,São Paulo - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,614.24,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-22,2025-04-25,Belo Horizonte - MG,Superior Completo,Estudante,6 a 10 salários mínimos,471.83,Casal de fim de semana
Eventos,Sozinho,"Restaurantes, parques, saídas à noite",2025-08-20,2025-08-25,São Paulo - SP,Pós-graduação,Servidor Público,Mais de 10 salários mínimos,579.27,Turista de Evento
Visitar familiares,Casal,Participar de eventos da cidade,2025-07-09,2025-07-16,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,203.58,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2025-01-04,2025-01-11,Campinas - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,598.58,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-05,2025-07-09,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,783.69,Familia de parques aquaticos
Visitar familiares,Casal,Hoteis,2025-06-04,2025-06-09,Ribeirão Preto - SP,Ensino Médio,Assalariado,Mais de 10 salários mínimos,917.82,Turista fiel premium
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-18,2025-07-26,São Paulo - SP,Superior Incompleto,Assalariado,Até 3 salários mínimos,210.26,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-05,2025-04-09,São Paulo - SP,Ensino Médio,Servidor Público,6 a 10 salários mínimos,783.57,Casal de fim de semana
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-11-18,2025-11-21,Curitiba - PR,Superior Incompleto,Assalariado,6 a 10 salários mínimos,520.18,Casal de fim de semana
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-18,2025-01-23,Belo Horizonte - MG,Pós-graduação,Aposentado,6 a 10 salários mínimos,588.58,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-10-23,2025-10-29,Curitiba - PR,Superior Incompleto,Servidor Público,6 a 10 salários mínimos,452.65,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-04-03,2025-04-07,São Paulo - SP,Ensino Médio,Empresário/Profissional Liberal,6 a 10 salários mínimos,602.38,Casal de fim de semana
Lazer,Sozinho,Parques aquáticos,2025-10-11,2025-10-17,São José do Rio Preto - SP,Ensino Médio,CLT,Até 3 salários mínimos,102.73,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-07-29,2025-08-02,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1437.97,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-07-30,2025-08-07,São Paulo - SP,Ensino Médio,Estudante,Até 3 salários mínimos,100.3,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-01-22,2025-01-28,São Paulo - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,510.92,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-12-29,2026-01-02,São Paulo - SP,Superior Completo,CLT,3 a 6 salários mínimos,664.36,Casal de fim de semana
Eventos,Casal,Hoteis,2025-08-20,2025-08-24,São Paulo - SP,Ensino Médio,Estudante,3 a 6 salários mínimos,343.47,Turista de Evento
Lazer,Sozinho,Hoteis,2025-02-05,2025-02-06,Curitiba - PR,Superior Incompleto,Estudante,6 a 10 salários mínimos,142.58,Turista Corporativo
Lazer,Família com crianças,Participar de eventos da cidade,2025-01-11,2025-01-15,Goiânia - GO,Superior Completo,Servidor Público,6 a 10 salários mínimos,796.53,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-09-05,2025-09-06,Campinas - SP,Superior Completo,Servidor Público,6 a 10 salários mínimos,560.2,Casal de fim de semana
Negócios,Família com crianças,Parques aquáticos,2025-12-24,2025-12-29,Ribeirão Preto - SP,Superior Incompleto,Empresário/Profissional Liberal,Mais de 10 salários mínimos,426.05,Familia de parques aquaticos
Negócios,Casal,"Restaurantes, parques, saídas à noite",2025-11-03,2025-11-04,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,537.16,Casal de fim de semana
Visitar familiares,Casal,"Restaurantes, parques, saídas à noite",2025-04-30,2025-05-01,São Paulo - SP,Superior Completo,Aposentado,6 a 10 salários mínimos,634.07,Casal de fim de semana
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-12-26,2026-01-03,Belo Horizonte - MG,Ensino Médio,Servidor Público,Até 3 salários mínimos,126.87,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-11-02,2025-11-03,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,160.17,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-02-26,2025-03-02,Goiânia - GO,Superior Completo,Servidor Público,6 a 10 salários mínimos,570.21,Turista Corporativo
Lazer,Família com crianças,Parques aquáticos,2025-01-27,2025-02-03,São Paulo - SP,Pós-graduação,Aposentado,Até 3 salários mínimos,113.99,Familia de parques aquaticos
Lazer,Sozinho,Parques aquáticos,2025-03-10,2025-03-17,São Paulo - SP,Superior Completo,CLT,6 a 10 salários mínimos,738.82,Familia de parques aquaticos
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-05-02,2025-05-04,Belo Horizonte - MG,Superior Incompleto,Aposentado,3 a 6 salários mínimos,299.11,Casal de fim de semana
Negócios,Família com crianças,Parques aquáticos,2025-01-19,2025-01-25,Curitiba - PR,Ensino Médio,Empresário/Profissional Liberal,Até 3 salários mínimos,222.19,Familia de parques aquaticos
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-21,2025-01-26,Goiânia - GO,Superior Completo,Aposentado,6 a 10 salários mínimos,526.2,Familia de parques aquaticos
Negócios,Sozinho,Hoteis,2025-01-24,2025-01-27,São Paulo - SP,Superior Completo,Servidor Público,Até 3 salários mínimos,128.48,Turista Corporativo
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-04-19,2025-04-27,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,172.69,Turista econômico
Lazer,Família com crianças,Parques aquáticos,2025-10-13,2025-10-18,Campinas - SP,Superior Incompleto,Assalariado,3 a 6 salários mínimos,581.36,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-08-19,2025-08-28,Curitiba - PR,Ensino Médio,Assalariado,Até 3 salários mínimos,199.45,Turista econômico
Negócios,Sozinho,Hoteis,2025-10-06,2025-10-07,Belo Horizonte - MG,Ensino Médio,CLT,Até 3 salários mínimos,243.25,Turista Corporativo
Lazer,Casal,"Restaurantes, parques, saídas à noite",2025-11-02,2025-11-05,Campinas - SP,Superior Incompleto,Assalariado,6 a 10 salários mínimos,789.74,Casal de fim de semana
Negócios,Sozinho,Hoteis,2025-11-21,2025-11-23,Campinas - SP,Superior Completo,Servidor Público,Mais de 10 salários mínimos,1703.32,Turista Corporativo
Eventos,Sozinho,Participar de eventos da cidade,2025-04-04,2025-04-11,São José do Rio Preto - SP,Pós-graduação,Empresário/Profissional Liberal,Mais de 10 salários mínimos,1831.9,Turista de Evento
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-01-17,2025-01-22,Goiânia - GO,Ensino Médio,CLT,6 a 10 salários mínimos,725.08,Familia de parques aquaticos
Lazer,Família com crianças,Conhecer pontos turísticos principais,2025-01-30,2025-02-04,São Paulo - SP,Superior Completo,CLT,Até 3 salários mínimos,715.29,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-12-02,2025-12-10,Campinas - SP,Ensino Médio,Empresário/Profissional Liberal,Mais de 10 salários mínimos,161.35,Turista econômico
Lazer,Família com crianças,"Restaurantes, parques, saídas à noite",2025-09-05,2025-09-08,São Paulo - SP,Superior Completo,Servidor Público,3 a 6 salários mínimos,535.32,Casal de fim de semana
Eventos,Família com crianças,Conhecer pontos turísticos principais,2025-12-02,2025-12-10,São Paulo - SP,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,1407.14,Turista econômico
Lazer,Família com crianças,Hoteis,2025-10-10,2025-10-15,Campinas - SP,Superior Completo,Estudante,Até 3 salários mínimos,499.89,Familia de parques aquaticos
Saúde/Bem-estar,Sozinho,Parques aquáticos,2025-07-14,2025-07-20,São Paulo - SP,Pós-graduação,Aposentado,6 a 10 salários mínimos,614.47,Familia de parques aquaticos
Eventos,Sozinho,Participar de eventos da cidade,2025-08-19,2025-08-25,São José do Rio Preto - SP,Pós-graduação,Aposentado,3 a 6 salários mínimos,433.65,Turista de Evento
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-01-25,2025-02-03,Campinas - SP,Pós-graduação,Estudante,Até 3 salários mínimos,121.88,Turista econômico
Visitar familiares,Família com crianças,Participar de eventos da cidade,2025-12-11,2025-12-18,Goiânia - GO,Ensino Médio,Estudante,Até 3 salários mínimos,143.69,Turista econômico
Lazer,Grupo de amigos,Parques aquáticos,2025-01-13,2025-01-18,São Paulo - SP,Pós-graduação,CLT,6 a 10 salários mínimos,573.84,Familia de parques aquaticos
Visitar familiares,Casal,Conhecer pontos turísticos principais,2025-01-02,2025-01-09,Goiânia - GO,Ensino Médio,Aposentado,3 a 6 salários mínimos,239.88,Turista econômico
Negócios,Grupo de amigos,Parques aquáticos,2025-12-26,2026-01-02,Curitiba - PR,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,512.93,Familia de parques aquaticos
Negócios,Família com crianças,Parques aquáticos,2025-12-28,2026-01-03,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,778.46,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-02-15,2025-02-20,São Paulo - SP,Superior Completo,Estudante,6 a 10 salários mínimos,584.31,Familia de parques aquaticos
Eventos,Família com crianças,Participar de eventos da cidade,2025-08-19,2025-08-25,São Paulo - SP,Superior Incompleto,Empresário/Profissional Liberal,6 a 10 salários mínimos,415.93,Turista de Evento
Lazer,Família com crianças,Parques aquáticos,2025-07-21,2025-07-25,São Paulo - SP,Pós-graduação,Servidor Público,6 a 10 salários mínimos,651.89,Familia de parques aquaticos
Negócios,Família com crianças,Conhecer pontos turísticos principais,2025-07-26,2025-07-30,Belo Horizonte - MG,Superior Completo,Empresário/Profissional Liberal,6 a 10 salários mínimos,646.63,Familia de parques aquaticos
Visitar familiares,Sozinho,Conhecer pontos turísticos principais,2025-01-17,2025-01-26,São Paulo - SP,Superior Incompleto,Estudante,Até 3 salários mínimos,176.6,Turista econômico
Lazer,Casal,"Restaurantes, parques, saídas à noite",2026-01-01,2026-01-02,Ribeirão Preto - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,647.89,Casal de fim de semana
Lazer,Família com crianças,Parques aquáticos,2025-01-02,2025-01-09,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,Mais de 10 salários mínimos,572.49,Familia de parques aquaticos
Lazer,Grupo de amigos,Parques aquáticos,2025-12-19,2025-12-23,Campinas - SP,Ensino Médio,Assalariado,Até 3 salários mínimos,227.96,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-19,2025-01-27,São Paulo - SP,Superior Incompleto,Aposentado,Até 3 salários mínimos,111.4,Turista econômico
Visitar familiares,Família com crianças,Parques aquáticos,2025-12-02,2025-12-06,Curitiba - PR,Superior Incompleto,Aposentado,6 a 10 salários mínimos,758.04,Familia de parques aquaticos
Lazer,Casal,Parques aquáticos,2025-12-23,2025-12-30,São Paulo - SP,Superior Completo,Empresário/Profissional Liberal,3 a 6 salários mínimos,486.7,Familia de parques aquaticos
Visitar familiares,Família com crianças,Conhecer pontos turísticos principais,2025-01-23,2025-01-30,Belo Horizonte - MG,Pós-graduação,Assalariado,Até 3 salários mínimos,144.8,Turista econômico
Lazer,Família com crianças,Hoteis,2025-12-24,2025-12-30,São Paulo - SP,Superior Completo,Assalariado,6 a 10 salários mínimos,632.9,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-07-13,2025-07-20,Belo Horizonte - MG,Pós-graduação,Empresário/Profissional Liberal,6 a 10 salários mínimos,468.89,Familia de parques aquaticos
Lazer,Família com crianças,Parques aquáticos,2025-10-13,2025-10-19,São José do Rio Preto - SP,Pós-graduação,CLT,6 a 10 salários mínimos,749.32,Familia de parques aquaticos
Visitar familiares,Família com crianças,Hoteis,2025-07-05,2025-07-11,São Paulo - SP,Superior Incompleto,Aposentado,Até 3 salários mínimos,952.17,Turista econômico
